biosampleId	id	individualId	libraryLayout	librarySelection	librarySource.id	librarySource.label	libraryStrategy	platform	platformModel.id	platformModel.label	runDate
OneK1K_76	RUN151	OneK1K_76	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_854	RUN152	OneK1K_854	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_468	RUN153	OneK1K_468	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_563	RUN154	OneK1K_563	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_36	RUN155	OneK1K_36	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_11	RUN156	OneK1K_11	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1080	RUN157	OneK1K_1080	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_855	RUN158	OneK1K_855	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_194	RUN159	OneK1K_194	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_306	RUN160	OneK1K_306	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_207	RUN161	OneK1K_207	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_975	RUN162	OneK1K_975	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_55	RUN163	OneK1K_55	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_716	RUN164	OneK1K_716	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_506	RUN165	OneK1K_506	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_936	RUN166	OneK1K_936	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_518	RUN167	OneK1K_518	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_641	RUN168	OneK1K_641	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_624	RUN169	OneK1K_624	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_526	RUN170	OneK1K_526	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_761	RUN171	OneK1K_761	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_996	RUN172	OneK1K_996	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_125	RUN173	OneK1K_125	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_703	RUN174	OneK1K_703	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_552	RUN175	OneK1K_552	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_63	RUN176	OneK1K_63	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_773	RUN177	OneK1K_773	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1065	RUN178	OneK1K_1065	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_787	RUN179	OneK1K_787	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_260	RUN180	OneK1K_260	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_881	RUN181	OneK1K_881	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_798	RUN182	OneK1K_798	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_393	RUN183	OneK1K_393	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_685	RUN184	OneK1K_685	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1063	RUN185	OneK1K_1063	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_629	RUN186	OneK1K_629	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_113	RUN187	OneK1K_113	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_489	RUN188	OneK1K_489	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_852	RUN189	OneK1K_852	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_316	RUN190	OneK1K_316	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_276	RUN191	OneK1K_276	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_13	RUN192	OneK1K_13	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1023	RUN193	OneK1K_1023	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_423	RUN194	OneK1K_423	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_872	RUN195	OneK1K_872	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_348	RUN196	OneK1K_348	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_500	RUN197	OneK1K_500	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_746	RUN198	OneK1K_746	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_700	RUN199	OneK1K_700	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_667	RUN200	OneK1K_667	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_550	RUN201	OneK1K_550	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_244	RUN202	OneK1K_244	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_191	RUN203	OneK1K_191	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_831	RUN204	OneK1K_831	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_530	RUN205	OneK1K_530	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_614	RUN206	OneK1K_614	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_943	RUN207	OneK1K_943	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_54	RUN208	OneK1K_54	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_670	RUN209	OneK1K_670	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_458	RUN210	OneK1K_458	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_945	RUN211	OneK1K_945	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_409	RUN212	OneK1K_409	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_70	RUN213	OneK1K_70	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_522	RUN214	OneK1K_522	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_763	RUN215	OneK1K_763	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_362	RUN216	OneK1K_362	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_411	RUN217	OneK1K_411	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_433	RUN218	OneK1K_433	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1074	RUN219	OneK1K_1074	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_197	RUN220	OneK1K_197	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_642	RUN221	OneK1K_642	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_75	RUN222	OneK1K_75	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_546	RUN223	OneK1K_546	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_788	RUN224	OneK1K_788	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_190	RUN225	OneK1K_190	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_457	RUN226	OneK1K_457	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_946	RUN227	OneK1K_946	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_750	RUN228	OneK1K_750	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_172	RUN229	OneK1K_172	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_908	RUN230	OneK1K_908	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_812	RUN231	OneK1K_812	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_720	RUN232	OneK1K_720	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_456	RUN233	OneK1K_456	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_492	RUN234	OneK1K_492	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_690	RUN235	OneK1K_690	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_956	RUN236	OneK1K_956	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_505	RUN237	OneK1K_505	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_683	RUN238	OneK1K_683	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_174	RUN239	OneK1K_174	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_993	RUN240	OneK1K_993	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_133	RUN241	OneK1K_133	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_755	RUN242	OneK1K_755	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_404	RUN243	OneK1K_404	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_299	RUN244	OneK1K_299	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_370	RUN245	OneK1K_370	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_907	RUN246	OneK1K_907	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1052	RUN247	OneK1K_1052	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_677	RUN248	OneK1K_677	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_64	RUN249	OneK1K_64	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_15	RUN250	OneK1K_15	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1047	RUN251	OneK1K_1047	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_192	RUN252	OneK1K_192	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_111	RUN253	OneK1K_111	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_448	RUN254	OneK1K_448	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_664	RUN255	OneK1K_664	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_610	RUN256	OneK1K_610	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1055	RUN257	OneK1K_1055	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_765	RUN258	OneK1K_765	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_122	RUN259	OneK1K_122	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_407	RUN260	OneK1K_407	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_65	RUN261	OneK1K_65	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_119	RUN262	OneK1K_119	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_770	RUN263	OneK1K_770	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_768	RUN264	OneK1K_768	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_616	RUN265	OneK1K_616	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_112	RUN266	OneK1K_112	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_223	RUN267	OneK1K_223	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_832	RUN268	OneK1K_832	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_102	RUN269	OneK1K_102	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_333	RUN270	OneK1K_333	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_934	RUN271	OneK1K_934	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1079	RUN272	OneK1K_1079	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_436	RUN273	OneK1K_436	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_464	RUN274	OneK1K_464	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_281	RUN275	OneK1K_281	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1010	RUN276	OneK1K_1010	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_27	RUN277	OneK1K_27	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_450	RUN278	OneK1K_450	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_919	RUN279	OneK1K_919	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_155	RUN280	OneK1K_155	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_813	RUN281	OneK1K_813	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_50	RUN282	OneK1K_50	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1017	RUN283	OneK1K_1017	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_810	RUN284	OneK1K_810	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_652	RUN285	OneK1K_652	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_132	RUN286	OneK1K_132	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1050	RUN287	OneK1K_1050	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_792	RUN288	OneK1K_792	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_753	RUN289	OneK1K_753	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_513	RUN290	OneK1K_513	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_490	RUN291	OneK1K_490	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_317	RUN292	OneK1K_317	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_899	RUN293	OneK1K_899	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_328	RUN294	OneK1K_328	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_181	RUN295	OneK1K_181	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_481	RUN296	OneK1K_481	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_541	RUN297	OneK1K_541	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_156	RUN298	OneK1K_156	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_841	RUN299	OneK1K_841	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_990	RUN300	OneK1K_990	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_419	RUN301	OneK1K_419	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
